Date,AAFD,None,SAESCR,SPPAO,Other,UOIW,VOCR,Total,UA,ACCFRA
20121225,0,0,0,0,0,3,0,3,0,0
20121223,0,0,0,0,0,1,0,1,0,0
20121224,0,0,0,0,0,1,0,1,0,0
